id,gastos
30182,1445
30183,1092
30184,2797
30185,1931
30186,1984
30187,1283
30188,1219
30189,2325
30190,2709
30191,1597
30192,2916
30193,1386
30194,1979
30195,2574
30196,2622
30197,2706
30198,1074
30199,1620
30200,1402
30201,1477
30202,2178
30203,996
30204,2914
30205,1168
30206,2116
30207,1549
30208,1011
30209,1013
30210,1075
30211,1979
30212,2046
30213,1642
30214,1907
30215,1369
30216,2012
30217,873
30218,2519
30219,1388
30220,1061
30221,2649
30222,1173
30223,1973
30224,2364
30225,1610
30226,2333
30227,1639
30228,1552
30229,2377
30230,2807
30231,1041
30232,2650
30233,1011
30234,1475
30235,1554
30236,1545
30237,2571
30238,1050
30239,915
30240,2591
30241,1464
30242,1981
30243,1087
30244,2500
30245,996
30246,1494
30247,1588
30248,895
30249,1301
30250,829
30251,1981
30252,912
30253,2705
30254,2500
30255,2301
30256,966
30257,863
30258,1601
30259,1600
30260,1001
30261,2580
30262,1977
30263,2434
30264,1508
30265,1994
30266,1448
30267,2616
30268,1014
30269,965
30270,1423
30271,2012
30272,1451
30273,2370
30274,1068
30275,1945
30276,1091
30277,1050
30278,1846
30279,2227
30280,2535
30281,1877
30282,2816
30283,1606
30284,1121
30285,1018
30286,1834
30287,2244
30288,1729
30289,1319
30290,1549
30291,1994
30292,2067
30293,1605
30294,993
30295,1930
30296,936
30297,983
30298,1463
30299,2251
30300,1349
30301,1085
30302,1291
30303,2561
30304,1517
30305,1929
30306,2025
30307,1597
30308,1039
30309,2516
30310,1911
30311,1372
30312,1098
30313,1598
30314,2460
30315,2901
30316,1002
30317,1967
30318,1557
30319,1048
30320,1847
30321,931
30322,1472
30323,2166
30324,2402
30325,1796
30326,1120
30327,1020
30328,1549
30329,912
30330,2208
30331,2223
30332,2794
30333,1958
30334,1005
30335,1557
30336,1989
30337,855
30338,1935
30339,1937
30340,2264
30341,2926
30342,1508
30343,1832
30344,2688
30345,963
30346,1812
30347,1552
30348,1442
30349,2339
30350,1029
30351,2038
30352,1630
30353,1115
30354,2735
30355,1913
30356,947
30357,1341
30358,1614
30359,1977
30360,1529
30361,1085
30362,1598
30363,1973
30364,1607
30365,1963
30366,1978
30367,1809
30368,1950
30369,1511
30370,2573
30371,1881
30372,1337
30373,1491
30374,2101
30375,2230
30376,1070
30377,1450
30378,1588
30379,1606
30380,1057
30381,769
30382,2929
30383,2010
30384,1876
30385,2883
30386,1945
30387,1054
30388,1929
30389,1635
30390,1141
30391,1953
30392,1535
30393,1368
30394,1566
30395,1859
30396,2806
30397,1369
30398,1406
30399,1467
30400,1464
30401,1113
30402,2368
30403,1532
30404,1028
30405,1899
30406,1921
30407,2475
30408,1485
30409,941
30410,1140
30411,2638
30412,1483
30413,1020
30414,1180
30415,2937
30416,2156
30417,1644
30418,1128
30419,1931
30420,1930
30421,1540
30422,2645
30423,2559
30424,2619
30425,941
30426,2413
30427,1457
30428,1155
30429,2465
30430,2032
30431,981
30432,1144
30433,1404
30434,1479
30435,1055
30436,1995
30437,965
30438,2466
30439,991
30440,2777
30441,2905
30442,1539
30443,1923
30444,1499
30445,1502
30446,780
30447,1529
30448,898
30449,2183
30450,1658
30451,2953
30452,2055
30453,1356
30454,1403
30455,1837
30456,2570
30457,1886
30458,2693
30459,1032
30460,1549
30461,1921
30462,2964
30463,2922
30464,1432
30465,846
30466,1025
30467,1780
30468,2960
30469,960
30470,2348
30471,2558
30472,1544
30473,1561
30474,2137
30475,1467
30476,2238
30477,1064
30478,1823
30479,1008
30480,1727
30481,1234
30482,2373
30483,964
30484,858
30485,908
30486,2737
30487,1598
30488,1399
30489,2014
30490,1743
30491,1234
30492,1025
30493,1141
30494,879
30495,1981
30496,1463
30497,1555
30498,1065
30499,1973
30500,1894
30501,913
30502,1869
30503,1474
30504,1479
30505,2901
30506,2966
30507,1680
30508,1752
30509,1589
30510,978
30511,1167
30512,1604
30513,1686
30514,1032
30515,1962
30516,1552
30517,1544
30518,2700
30519,1423
30520,1271
30521,1907
30522,1424
30523,1535
30524,1408
30525,2618
30526,1044
30527,959
30528,998
30529,998
30530,989
30531,1412
30532,1007
30533,1081
30534,2321
30535,1425
30536,1921
30537,2257
30538,1400
30539,1587
30540,2528
30541,1564
30542,1542
30543,1978
30544,1937
30545,2080
30546,2213
30547,980
30548,1545
30549,896
30550,939
30551,2614
30552,1365
30553,2046
30554,1591
30555,1424
30556,1438
30557,1614
30558,751
30559,1456
30560,2759
30561,2195
30562,1570
30563,1027
30564,2097
30565,1035
30566,1586
30567,1137
30568,2801
30569,2698
30570,944
30571,1921
30572,2095
30573,2289
30574,1645
30575,1974
30576,2679
30577,969
30578,2593
30579,1524
30580,948
30581,2759
30582,2960
30583,957
30584,2583
30585,1490
30586,870
30587,1541
30588,894
30589,1571
30590,2476
30591,1456
30592,1606
30593,1932
30594,1112
30595,1408
30596,1568
30597,1050
30598,2761
30599,1576
30600,1626
30601,830
30602,934
30603,989
30604,934
30605,1515
30606,1599
30607,2017
30608,983
30609,1956
30610,2080
30611,1537
30612,1042
30613,920
30614,2007
30615,2045
30616,2051
30617,1571
30618,1424
30619,1959
30620,1981
30621,1427
30622,1152
30623,1087
30624,819
30625,2469
30626,2891
30627,1692
30628,1504
30629,1065
30630,2881
30631,2789
30632,1668
30633,2374
30634,1606
30635,1152
30636,2388
30637,2526
30638,2766
30639,1701
30640,1126
30641,926
30642,1422
30643,1977
30644,1419
30645,1449
30646,2606
30647,1474
30648,1545
30649,2865
30650,1665
30651,1781
30652,2197
30653,2013
30654,1051
30655,1128
30656,2006
30657,2436
30658,2932
30659,1175
30660,1547
30661,1501
30662,883
30663,2082
30664,1529
30665,1773
30666,2718
30667,1551
30668,1098
30669,975
30670,2175
30671,1710
30672,1968
30673,2169
30674,2429
30675,2433
30676,2588
30677,2359
30678,1912
30679,2261
30680,1826
30681,1922
30682,2774
30683,1657
30684,1671
30685,2126
30686,2948
30687,2974
30688,931
30689,979
30690,2899
30691,901
30692,921
30693,2160
30694,1549
30695,2933
30696,1722
30697,883
30698,1515
30699,1538
30700,1975
30701,2082
30702,2242
30703,2431
30704,989
30705,1482
30706,1612
30707,2521
30708,1898
30709,2045
30710,2325
30711,1665
30712,2107
30713,2375
30714,2730
30715,1407
30716,2128
30717,2929
30718,1526
30719,1948
30720,1370
30721,882
30722,1031
30723,2706
30724,1694
30725,1136
30726,1872
30727,1558
30728,1926
30729,2912
30730,1635
30731,1937
30732,1903
30733,2020
30734,1618
30735,1887
30736,1089
30737,1378
30738,943
30739,1043
30740,1586
30741,1501
30742,2865
30743,2873
30744,1049
30745,950
30746,2759
30747,2453
30748,898
30749,1816
30750,2891
30751,2968
30752,976
30753,979
30754,974
30755,2335
30756,2487
30757,2893
30758,2969
30759,1679
30760,881
30761,2805
30762,1627
30763,1052
30764,1124
30765,1874
30766,1401
30767,2434
30768,2162
30769,1529
30770,915
30771,2752
30772,961
30773,1618
30774,1547
30775,1106
30776,1569
30777,856
30778,1150
30779,1933
30780,1046
30781,2752
30782,2182
30783,2377
30784,2802
30785,1566
30786,1733
30787,1438
30788,2668
30789,2734
30790,1397
30791,944
30792,1108
30793,2074
30794,2846
30795,997
30796,1970
30797,1455
30798,2424
30799,2052
30800,1995
30801,816
30802,1657
30803,1021
30804,1656
30805,1736
30806,1069
30807,1886
30808,1568
30809,1054
30810,950
30811,2971
30812,2438
30813,2826
30814,1447
30815,1007
30816,1902
30817,1973
30818,2227
30819,940
30820,1838
30821,1885
30822,1374
30823,871
30824,2984
30825,1635
30826,1626
30827,2073
30828,2129
30829,2294
30830,1533
30831,2575
30832,1835
30833,1076
30834,1038
30835,2405
30836,1645
30837,1569
30838,995
30839,1959
30840,1553
30841,965
30842,1886
30843,1065
30844,2665
30845,866
30846,2409
30847,1639
30848,1362
30849,1357
30850,1933
30851,2824
30852,1563
30853,1975
30854,1330
30855,1619
30856,962
30857,1001
30858,953
30859,931
30860,2898
30861,1389
30862,1071
30863,2992
30864,979
30865,2688
30866,1438
30867,1962
30868,2777
30869,1551
30870,1017
30871,1481
30872,2715
30873,934
30874,1112
30875,1546
30876,1961
30877,1707
30878,1659
30879,989
30880,1929
30881,1953
30882,1533
30883,1423
30884,2164
30885,1646
30886,1594
30887,1556
30888,1096
30889,899
30890,1632
30891,1451
30892,1081
30893,930
30894,2878
30895,1453
30896,1505
30897,1470
30898,1114
30899,831
30900,885
30901,2344
30902,1114
30903,1998
30904,2259
30905,868
30906,1169
30907,2921
30908,2784
30909,868
30910,1152
30911,1954
30912,1531
30913,1651
30914,1570
30915,1510
30916,1382
30917,2586
30918,1480
30919,1928
30920,2040
30921,2479
30922,1533
30923,954
30924,1544
30925,2356
30926,2590
30927,2287
30928,890
30929,1450
30930,1582
30931,1348
30932,2144
30933,1024
30934,1023
30935,949
30936,1494
30937,2890
30938,1511
30939,2227
30940,1035
30941,1942
30942,2224
30943,2003
30944,1090
30945,1058
30946,2317
30947,1023
30948,945
30949,1912
30950,1996
30951,2637
30952,2163
30953,1243
30954,1015
30955,1132
30956,1533
30957,1973
30958,975
30959,2930
30960,2787
30961,1924
30962,1032
30963,2752
30964,2827
30965,2636
30966,1551
30967,1521
30968,2983
30969,1072
30970,1982
30971,1727
30972,1946
30973,1435
30974,1603
30975,2048
30976,1626
30977,1901
30978,1922
30979,924
30980,2363
30981,1125
30982,1126
30983,940
30984,2220
30985,2670
30986,2635
30987,2962
30988,986
30989,1533
30990,1410
30991,2244
30992,1026
30993,909
30994,1157
30995,2203
30996,1821
30997,1937
30998,2719
30999,930
31000,2908
31001,954
31002,1035
31003,918
31004,2873
31005,2495
31006,1637
31007,1702
31008,1569
31009,1009
31010,2389
31011,1125
31012,2650
31013,1103
31014,2305
31015,1979
31016,1562
31017,1436
31018,1994
31019,1015
31020,1099
31021,2489
31022,2551
31023,1435
31024,1869
31025,2815
31026,1946
31027,2000
31028,1586
31029,2206
31030,2134
31031,2435
31032,1645
31033,1837
31034,2904
31035,1536
31036,1019
31037,1554
31038,1434
31039,1084
31040,1291
31041,1043
31042,1203
31043,2360
31044,921
31045,1949
31046,1386
31047,1124
31048,1039
31049,2369
31050,1523
31051,1527
31052,1614
31053,1529
31054,908
31055,1836
31056,1847
31057,2741
31058,2941
31059,1967
31060,1129
31061,1619
31062,1090
31063,2091
31064,1516
31065,899
31066,903
31067,1985
31068,1573
31069,1532
31070,1965
31071,1677
31072,1997
31073,2849
31074,2162
31075,1963
31076,2378
31077,1617
31078,1997
31079,1499
31080,1409
31081,2972
31082,1520
31083,880
31084,904
31085,1935
31086,1015
31087,1418
31088,964
31089,1949
31090,1089
31091,1990
31092,2339
31093,932
31094,1856
31095,2838
31096,1044
31097,1490
31098,1082
31099,1477
31100,2740
31101,1414
31102,2200
31103,1984
31104,2119
31105,1514
31106,982
31107,1007
31108,2066
31109,1633
31110,2841
31111,2142
31112,2306
31113,2619
31114,988
31115,1054
31116,1113
31117,2994
31118,1466
31119,972
31120,1959
31121,1336
31122,2772
31123,2516
31124,2475
31125,1006
31126,2108
31127,959
31128,1975
31129,2412
31130,2769
31131,1569
31132,1509
31133,1812
31134,1975
31135,899
31136,1579
31137,1883
31138,2778
31139,1069
31140,1661
31141,2495
31142,2696
31143,1513
31144,1946
31145,2104
31146,1538
31147,1028
31148,1134
31149,1947
31150,1987
31151,1767
31152,2074
31153,2921
31154,2194
31155,1576
31156,2676
31157,1917
31158,1429
31159,2694
31160,2403
31161,1690
31162,1144
31163,1482
31164,1030
31165,1535
31166,1504
31167,1004
31168,1500
31169,1648
31170,2044
31171,2474
31172,947
31173,1826
31174,1473
31175,1983
31176,961
31177,2675
31178,2848
31179,1445
31180,1957
31181,1577
31182,953
31183,1127
31184,1905
31185,1362
31186,1688
31187,834
31188,1880
31189,2027
31190,855
31191,850
31192,921
31193,1891
31194,1550
31195,1414
31196,2382
31197,2827
31198,1140
31199,1319
31200,2306
31201,2420
31202,1451
31203,957
31204,894
31205,1782
31206,1001
31207,1951
31208,2633
31209,2903
31210,1921
31211,1007
31212,1908
31213,1064
31214,973
31215,2861
31216,1385
31217,1583
31218,1837
31219,1885
31220,1567
31221,1370
31222,954
31223,1260
31224,1716
31225,1679
31226,1933
31227,1927
31228,2914
31229,1428
31230,1639
31231,972
31232,1960
31233,2234
31234,1723
31235,1444
31236,2747
31237,2602
31238,2054
31239,892
31240,1492
31241,1570
31242,914
31243,1452
31244,2309
31245,916
31246,1815
31247,1374
31248,1431
31249,1133
31250,884
31251,1899
31252,2780
31253,1554
31254,1230
31255,1490
31256,1967
31257,916
31258,978
31259,2381
31260,1525
31261,1434
31262,1436
31263,2213
31264,953
31265,2851
31266,1378
31267,2916
31268,1367
31269,2878
31270,1414
31271,1954
31272,2245
31273,2515
31274,2919
31275,2974
31276,2271
31277,1008
31278,965
31279,1658
31280,1493
31281,2817
31282,1434
31283,2055
31284,1918
31285,2807
31286,1481
31287,1960
31288,859
31289,966
31290,2549
31291,2206
31292,1639
31293,1614
31294,1605
31295,1990
31296,1965
31297,1977
31298,1965
31299,2593
31300,897
31301,1035
31302,1696
31303,2178
31304,1021
31305,1410
31306,992
31307,1549
31308,1011
31309,1550
31310,2190
31311,1506
31312,1987
31313,1995
31314,2346
31315,2657
31316,1504
31317,2895
31318,1922
31319,2537
31320,2597
31321,2828
31322,2721
31323,975
31324,2861
31325,2390
31326,1512
31327,842
31328,944
31329,1920
31330,1995
31331,2324
31332,2701
31333,921
31334,1133
31335,1859
31336,1222
31337,859
31338,927
31339,2462
31340,1637
31341,1545
31342,1162
31343,1133
31344,1841
31345,1981
31346,1393
31347,2972
31348,1566
31349,1034
31350,2320
31351,830
31352,1567
31353,1913
31354,2821
31355,2070
31356,1072
31357,874
31358,1929
31359,1066
31360,2022
31361,837
31362,1596
31363,1560
31364,1445
31365,1454
31366,1010
31367,2501
31368,852
31369,848
31370,2174
31371,1976
31372,1648
31373,1552
31374,1000
31375,846
31376,1433
31377,1965
31378,2755
31379,1486
31380,1406
31381,2505
31382,994
31383,1936
31384,1943
31385,2212
31386,1049
31387,1983
31388,2691
31389,1632
31390,2833
31391,2978
31392,2210
31393,1393
31394,1418
31395,1961
31396,2603
31397,1157
31398,1026
31399,1427
31400,969
31401,963
31402,2982
31403,1537
31404,865
31405,1970
31406,1476
31407,1933
31408,1321
31409,1520
31410,1600
31411,966
31412,1985
31413,964
31414,1930
31415,1828
31416,1093
31417,1932
31418,2535
31419,2924
31420,2137
31421,1681
31422,943
31423,2632
31424,1148
31425,1946
31426,962
31427,2221
31428,1056
31429,2414
31430,2660
31431,2075
31432,2034
31433,1462
31434,1022
31435,1370
31436,2398
31437,2660
31438,1010
31439,2345
31440,1994
31441,2345
31442,2233
31443,1131
31444,1450
31445,1980
31446,1142
31447,947
31448,2338
31449,2583
31450,1079
31451,2024
31452,1570
31453,2960
31454,1231
31455,1076
31456,1396
31457,1596
31458,1538
31459,1038
31460,965
31461,1476
31462,2556
31463,1569
31464,1004
31465,1517
31466,1430
31467,1600
31468,1422
31469,1065
31470,2311
31471,2901
31472,1145
31473,2574
31474,944
31475,1346
31476,1965
31477,2888
31478,986
31479,2803
31480,1835
31481,1992
31482,1391
31483,2882
31484,2544
31485,2103
31486,2723
31487,1524
31488,954
31489,1657
31490,2850
31491,1323
31492,976
31493,1543
31494,836
31495,1996
31496,1466
31497,1333
31498,1775
31499,1967
31500,2065
31501,1925
31502,1841
31503,1986
31504,1556
31505,2801
31506,1589
31507,961
31508,914
31509,1007
31510,1724
31511,747
31512,1673
31513,2239
31514,2371
31515,2794
31516,1597
31517,1337
31518,1847
31519,1383
31520,1111
31521,1613
31522,1929
31523,1654
31524,1830
31525,1482
31526,1021
31527,2712
31528,1584
31529,822
31530,980
31531,1835
31532,891
31533,2361
31534,1013
31535,1566
31536,1922
31537,2460
31538,897
31539,2876
31540,1348
31541,1451
31542,1795
31543,839
31544,1077
31545,2194
31546,1560
31547,2639
31548,1593
31549,2241
31550,2182
31551,858
31552,1060
31553,2825
31554,1587
31555,2074
31556,1940
31557,1603
31558,1483
31559,2779
31560,976
31561,1604
31562,1521
31563,2253
31564,1471
31565,1556
31566,1019
31567,1952
31568,2567
31569,1040
31570,2302
31571,1522
31572,1635
31573,2732
31574,924
31575,1915
31576,1933
31577,1536
31578,1941
31579,1965
31580,2960
31581,965
31582,971
31583,2546
31584,926
31585,965
31586,1998
31587,1511
31588,921
31589,2420
31590,1639
31591,1494
31592,2843
31593,1614
31594,2718
31595,2368
31596,1500
31597,2694
31598,1401
31599,1011
31600,1974
31601,2671
31602,2722
31603,1525
31604,1450
31605,1969
31606,2283
31607,2926
31608,1496
31609,1028
31610,1878
31611,1892
31612,2634
31613,2636
31614,966
31615,1381
31616,2442
31617,1449
31618,1652
31619,970
31620,1357
31621,2158
31622,1594
31623,2974
31624,838
31625,1965
31626,2947
31627,1133
31628,1580
31629,2516
31630,1938
31631,1553
31632,1190
31633,2215
31634,1934
31635,878
31636,1943
31637,979
31638,2009
31639,1811
31640,971
31641,1641
31642,1124
31643,1990
31644,2817
31645,1940
31646,1514
31647,1555
31648,2125
31649,2151
31650,1840
31651,1946
31652,1434
31653,1878
31654,782
31655,1094
31656,2926
31657,1462
31658,2377
31659,2300
31660,1516
31661,1861
31662,2173
31663,1564
31664,1592
31665,858
31666,955
31667,1418
31668,865
31669,1886
31670,979
31671,2552
31672,1904
31673,2222
31674,2726
31675,2062
31676,2748
31677,2966
31678,2087
31679,1021
31680,2056
31681,1999
31682,1493
31683,996
31684,1932
31685,2590
31686,1762
31687,2421
31688,1956
31689,1690
31690,841
31691,831
31692,1925
31693,2510
31694,1504
31695,2571
31696,1054
31697,1997
31698,2711
31699,960
31700,1565
31701,994
31702,2382
31703,1996
31704,1585
31705,1012
31706,1519
31707,2286
31708,1918
31709,1879
31710,1106
31711,2203
31712,2082
31713,2930
31714,2001
31715,2316
31716,957
31717,1001
31718,1453
31719,1610
31720,2355
31721,2254
31722,1978
31723,989
31724,2232
31725,1582
31726,1987
31727,1181
31728,977
31729,2225
31730,1922
31731,902
31732,984
31733,2693
31734,1147
31735,1612
31736,1120
31737,1941
31738,2426
31739,1141
31740,1530
31741,2370
31742,2452
31743,1336
31744,980
31745,2768
31746,2029
31747,2351
31748,1638
31749,830
31750,1969
31751,2021
31752,2357
31753,1503
31754,1338
31755,1661
31756,1065
31757,1950
31758,991
31759,1924
31760,1865
31761,2666
31762,1068
31763,2925
31764,1817
31765,2181
31766,1660
31767,1611
31768,934
31769,945
31770,2563
31771,2608
31772,1496
31773,1659
31774,1163
31775,2443
31776,1497
31777,1036
31778,1653
31779,957
31780,985
31781,1455
31782,1910
31783,2758
31784,1068
31785,1026
31786,1074
31787,1659
31788,1722
31789,1890
31790,1483
31791,1099
31792,1259
31793,1036
31794,2566
31795,2710
31796,1478
31797,1570
31798,2088
31799,2343
31800,1493
31801,725
31802,1922
31803,1382
31804,1058
31805,1099
31806,992
31807,1910
31808,2050
31809,1119
31810,953
31811,1073
31812,977
31813,885
31814,1638
31815,993
31816,1008
31817,1325
31818,1912
31819,1606
31820,2763
31821,1579
31822,912
31823,2192
31824,1504
31825,1080
31826,1092
31827,962
31828,2078
31829,869
31830,1027
31831,835
31832,851
31833,1434
31834,1896
31835,1865
31836,1458
31837,1538
31838,2282
31839,1101
31840,1519
31841,2744
31842,1546
31843,1955
31844,2854
31845,2972
31846,972
31847,1383
31848,1757
31849,1142
31850,1323
31851,976
31852,1984
31853,2975
31854,1888
31855,1445
31856,1557
31857,976
31858,1050
31859,2680
31860,934
31861,2743
31862,2964
31863,1576
31864,1148
31865,1958
31866,1140
31867,1839
31868,1964
31869,2807
31870,833
31871,1218
31872,2718
31873,2250
31874,1398
31875,1036
31876,1589
31877,918
31878,2752
31879,1574
31880,1981
31881,1355
31882,1101
31883,1955
31884,1023
31885,1037
31886,1079
31887,1922
31888,1109
31889,2479
31890,2176
31891,1469
31892,2762
31893,885
31894,825
31895,1061
31896,1123
31897,1963
31898,2162
31899,1619
31900,2455
31901,1993
31902,900
31903,2916
31904,1053
31905,1126
31906,794
31907,1541
31908,1471
31909,2724
31910,1689
31911,1577
31912,956
31913,2575
31914,1580
31915,762
31916,1528
31917,1608
31918,1365
31919,1080
31920,2981
31921,1107
31922,920
31923,1304
31924,1948
31925,989
31926,1467
31927,1187
31928,2482
31929,948
31930,2785
31931,2510
31932,1412
31933,2314
31934,2533
31935,1525
31936,1997
31937,2563
31938,1962
31939,1829
31940,1586
31941,2641
31942,2062
31943,2932
31944,2826
31945,1946
31946,1415
31947,2732
31948,1540
31949,1080
31950,1520
31951,2956
31952,1418
31953,2515
31954,2836
31955,2728
31956,2884
31957,1901
31958,2353
31959,2898
31960,1877
31961,1421
31962,1513
31963,1562
31964,1872
31965,1971
31966,2326
31967,997
31968,1898
31969,2286
31970,1521
31971,1430
31972,1958
31973,2141
31974,2020
31975,2813
31976,2196
31977,1566
31978,1585
31979,1921
31980,2396
31981,2360
31982,1806
31983,2713
31984,1478
31985,941
31986,927
31987,1018
31988,1816
31989,1609
31990,1574
31991,1533
31992,1079
31993,2055
31994,1560
31995,1114
31996,881
31997,1888
31998,2207
31999,1987
32000,2240
32001,948
32002,1553
32003,1620
32004,981
32005,1941
32006,2483
32007,1541
32008,1758
32009,1935
32010,1366
32011,1624
32012,1427
32013,947
32014,885
32015,1948
32016,1487
32017,1899
32018,2465
32019,1929
32020,1549
32021,849
32022,1508
32023,1313
32024,1588
32025,1468
32026,2103
32027,1027
32028,2072
32029,1105
32030,935
32031,1880
32032,821
32033,885
32034,1053
32035,2899
32036,1963
32037,1045
32038,1567
32039,1496
32040,2099
32041,1525
32042,1515
32043,1465
32044,1672
32045,1946
32046,1904
32047,1601
32048,2533
32049,1045
32050,1932
32051,1913
32052,2322
32053,1111
32054,1890
32055,1469
32056,1117
32057,1459
32058,1570
32059,1469
32060,905
32061,1517
32062,944
32063,2593
32064,2989
32065,1032
32066,2639
32067,2997
32068,923
32069,806
32070,1052
32071,2821
32072,1137
32073,1103
32074,1387
32075,1858
32076,2748
32077,1733
32078,1007
32079,2760
32080,1990
32081,2332
32082,1664
32083,926
32084,1457
32085,1137
32086,1987
32087,2163
32088,1712
32089,2404
32090,1194
32091,799
32092,1949
32093,2110
32094,1118
32095,1085
32096,1060
32097,1857
32098,2760
32099,2082
32100,928
32101,898
32102,1526
32103,968
32104,1977
32105,1076
32106,948
32107,1122
32108,2938
32109,1534
32110,2232
32111,1533
32112,1479
32113,1609
32114,1391
32115,1629
32116,1066
32117,989
32118,2603
32119,2919
32120,1996
32121,1360
32122,1596
32123,964
32124,2293
32125,1926
32126,1459
32127,1099
32128,1089
32129,2686
32130,1256
32131,1117
32132,1673
32133,874
32134,1509
32135,1405
32136,957
32137,2935
32138,995
32139,1683
32140,1258
32141,840
32142,1927
32143,2327
32144,1428
32145,1996
32146,2722
32147,1102
32148,904
32149,1040
32150,1993
32151,2397
32152,2459
32153,1863
32154,2901
32155,1461
32156,2641
32157,1479
32158,1081
32159,1394
32160,837
32161,2228
32162,1447
32163,851
32164,2315
32165,2408
32166,1825
32167,1603
32168,1539
32169,926
32170,1441
32171,1233
32172,2750
32173,1596
32174,896
32175,1482
32176,899
32177,2508
32178,2878
32179,1552
32180,925
32181,956
32182,1187
32183,1025
32184,2093
32185,2163
32186,1910
32187,1113
32188,1501
32189,949
32190,2569
32191,2941
32192,2584
32193,795
32194,951
32195,1874
32196,2024
32197,1068
32198,1520
32199,1936
32200,1484
32201,1873
32202,908
32203,1460
32204,1119
32205,2580
32206,2934
32207,970
32208,2624
32209,2096
32210,1492
32211,2633
32212,1173
32213,1402
32214,1552
32215,1870
32216,1506
32217,834
32218,1554
32219,995
32220,1978
32221,1118
32222,1070
32223,1419
32224,924
32225,2392
32226,2722
32227,950
32228,1028
32229,2333
32230,1523
32231,2278
32232,2834
32233,1454
32234,1525
32235,1933
32236,2982
32237,952
32238,2378
32239,2115
32240,1581
32241,1638
32242,1031
32243,1526
32244,1472
32245,2141
32246,1975
32247,2000
32248,1718
32249,933
32250,1574
32251,2360
32252,2991
32253,1477
32254,953
32255,1883
32256,1114
32257,1932
32258,843
32259,781
32260,1655
32261,2971
32262,1662
32263,997
32264,943
32265,2009
32266,909
32267,900
32268,2274
32269,1149
32270,2690
32271,1614
32272,1646
32273,1992
32274,1998
32275,2813
32276,1479
32277,1435
32278,2947
32279,1959
32280,862
32281,1894
32282,1485
32283,1409
32284,2007
32285,1468
32286,1011
32287,2089
32288,1244
32289,2388
32290,862
32291,971
32292,970
32293,1966
32294,2041
32295,1106
32296,2536
32297,1880
32298,1091
32299,1672
32300,986
32301,902
32302,2982
32303,1137
32304,1025
32305,1760
32306,2416
32307,2786
32308,1465
32309,1850
32310,995
32311,997
32312,2946
32313,2218
32314,2152
32315,1452
32316,1356
32317,2273
32318,1634
32319,1021
32320,2217
32321,1540
32322,1214
32323,1962
32324,928
32325,926
32326,1994
32327,1829
32328,2437
32329,2577
32330,2156
32331,2285
32332,1454
32333,1539
32334,1402
32335,1999
32336,1488
32337,1485
32338,2113
32339,1520
32340,2780
32341,1552
32342,2327
32343,2949
32344,985
32345,1621
32346,1894
32347,2696
32348,2876
32349,1482
32350,1507
32351,1070
32352,1664
32353,1013
32354,1097
32355,951
32356,2890
32357,2128
32358,775
32359,1075
32360,1893
32361,975
32362,2844
32363,1063
32364,912
32365,2488
32366,989
32367,1986
32368,2313
32369,1961
32370,2057
32371,1569
32372,1869
32373,1042
32374,1926
32375,2080
32376,1638
32377,1979
32378,2654
32379,1535
32380,1988
32381,2995
32382,1885
32383,1641
32384,2807
32385,820
32386,986
32387,1353
32388,1080
32389,1757
32390,1280
32391,1990
32392,2497
32393,1466
32394,991
32395,1976
32396,1042
32397,920
32398,2914
32399,1312
32400,1978
32401,951
32402,1653
32403,2424
32404,925
32405,2182
32406,1221
32407,1997
32408,1547
32409,2763
32410,1860
32411,2857
32412,1307
32413,994
32414,914
32415,1638
32416,953
32417,1954
32418,2311
32419,1645
32420,2689
32421,1508
32422,1470
32423,2899
32424,1600
32425,795
32426,982
32427,1066
32428,1559
32429,1546
32430,2139
32431,1543
32432,1019
32433,1491
32434,2549
32435,2761
32436,2104
32437,2111
32438,1501
32439,981
32440,1951
32441,2745
32442,1624
32443,1884
32444,1510
32445,2568
32446,2350
32447,1545
32448,1093
32449,1487
32450,892
32451,881
32452,1511
32453,1583
32454,1448
32455,1069
32456,2869
32457,1476
32458,1003
32459,2888
32460,1475
32461,1412
32462,1244
32463,1122
32464,1185
32465,2403
32466,2689
32467,954
32468,1853
32469,2155
32470,2558
32471,2612
32472,2913
32473,2961
32474,1160
32475,1111
32476,2040
32477,2449
32478,1642
32479,803
32480,1085
32481,1609
32482,1558
32483,1515
32484,1093
32485,1965
32486,2221
32487,2313
32488,1586
32489,2428
32490,2706
32491,1429
32492,1919
32493,1239
32494,1005
32495,958
32496,2335
32497,1670
32498,989
32499,1091
32500,1572
32501,940
32502,977
32503,2254
32504,1111
32505,1784
32506,1595
32507,1463
32508,1436
32509,1091
32510,2343
32511,967
32512,1533
32513,906
32514,1512
32515,1379
32516,1456
32517,1113
32518,1948
32519,962
32520,2084
32521,1958
32522,2627
32523,2692
32524,947
32525,1972
32526,984
32527,1670
32528,1488
32529,1114
32530,1059
32531,2699
32532,826
32533,1004
32534,2130
32535,1341
32536,1419
32537,2292
32538,1467
32539,1385
32540,1573
32541,978
32542,1999
32543,2617
32544,1006
32545,2790
32546,2867
32547,2002
32548,2344
32549,1036
32550,2096
32551,964
32552,1068
32553,2556
32554,2915
32555,2904
32556,2513
32557,1488
32558,1191
32559,1533
32560,1038
32561,2472
32562,809
32563,2346
32564,2245
32565,1894
32566,1434
32567,1585
32568,1752
32569,1001
32570,1659
